id,name,description,tier,set,created_at,updated_at,gear_type,char_id,stat_id,role_id,gear_skill
608,Stole of Templar,"[Destruction] For 10 sec, reduces the target's ATK by 20% and increases P.DMG and M.DMG target receives by 5%.",T10,,2020-06-15 14:48:46.805771,2020-06-15 14:48:46.805771,9-UT,63,109,NULL,1
609,Pride of Holy Warrior,[Divine Protection] Gains Immunity to CC and increases M.Resistance by 10% for the skill's duration.,T10,,2020-06-15 14:48:53.057422,2020-06-15 14:48:53.057422,9-UT,63,109,NULL,2
610,Templar Vow,"[Divine Judgment] dispels enemies' positive effects with 75% chance, and reduces target's ATK Spd by 100 for 10 sec.",T10,,2020-06-15 14:48:58.961718,2020-06-15 14:48:58.961718,9-UT,63,109,NULL,3
611,Pendant of Benevolence,[Divine Blessing] Increases duration by 5 sec. Reduces M.DMG dealt to self by 1% per stack.,T10,,2020-06-15 14:49:04.483811,2020-06-15 14:49:04.483811,9-UT,63,109,NULL,4
612,Shock-absorbing Special Guard,"[Penetration Shot] Takes 40% reduced P.DMG and M.DMG for the skill's duration, and upon Critical Hit, increases own ATK by 10% for 10 sec. ATK increase can be stacked up to max 4 times.",T10,,2020-06-15 14:49:17.669864,2020-06-15 14:49:17.669864,9-UT,64,109,NULL,1
613,Crystal Support,"[Target Aim] Changes the target to a random enemy when Rodina's target dies, increasing ATK by 20% for 10 sec.",T10,,2020-06-15 14:49:22.992689,2020-06-15 14:49:22.992689,9-UT,64,109,NULL,2
614,Custom Bullet VII,[Focused Fire] Increases DMG by 20% and inflicts damage ignoring the target's DEF with the last 2 shots.,T10,,2020-06-15 14:49:29.353581,2020-06-15 14:49:29.353581,9-UT,64,109,NULL,3
615,Gun Encyclopedia,[Consecutive Shot] Changes the number of targets to 2. Hit enemies have their P.Crit Resistance reduced by 200 for 10 sec.,T10,,2020-06-15 14:49:34.981097,2020-06-15 14:49:34.981097,9-UT,64,109,NULL,4
616,Shadow Blade,"[Merciless] Dispels all negative effects from self, and recovers Mana by 200 upon Critical Hit.",T10,,2020-06-15 14:49:44.615298,2020-06-15 14:49:44.615298,9-UT,65,109,NULL,1
617,Soma's Hood,"[Curtain of Darkness] For the duration of Skill, recovers own Mana by 150 every sec and increases own DMG dealt against Bosses by 10%.",T10,,2020-06-15 14:49:49.917746,2020-06-15 14:49:49.917746,9-UT,65,109,NULL,2
618,Cracked Mask,[Blade Claw] Reduce Cooldown by 1 sec and increases DMG by 20%.,T10,,2020-06-15 14:49:55.066897,2020-06-15 14:49:55.066897,9-UT,65,109,NULL,3
619,Specter's Ring,"[Hack] Increases DMG by 50%. Upon a Critical Hit, increases own ATK Spd by 200 for 5 sec.",T10,,2020-06-15 14:50:00.288614,2020-06-15 14:50:00.288614,9-UT,65,109,NULL,4
620,Gauntlet of Wave,"[Halt!] Increases DMG by 20% and for 10 sec, target receives 25% increased P.DMG.",T10,,2020-06-15 14:50:08.55655,2020-06-15 14:50:08.55655,9-UT,66,109,NULL,1
621,Wings of Justice,[Justice Served!] Increases DMG by 20% and reduces Cooldown of all allies by 10%.,T10,,2020-06-15 14:50:16.191403,2020-06-15 14:50:16.191403,9-UT,66,109,NULL,2
622,Pride of Orvelia,[Sword of Honor!!] DMG is increased by 20% and reduces Cooldown by 30%.,T10,,2020-06-15 14:50:22.474146,2020-06-15 14:50:22.474146,9-UT,66,109,NULL,3
623,Heart of Silver,"[Goddess of War] Activation chance changes to 20%. Upon activation, increases own ATK Spd by 200 for 5 sec.",T10,,2020-06-15 14:50:28.34788,2020-06-15 14:50:28.34788,9-UT,66,109,NULL,4
628,Whetstone of Demon,"[Mysterious Sword - Falling Petals] Increases DMG by 50%, and upon Critical Hit, recovers Mana by 200. [Mysterious Sword - Blossom] Increases DMG by 50%, and upon Critical Hit, reduces Cooldown of [Mysterious Sword - Falling Petals] by 0.8 sec.",T10,,2020-06-15 14:51:07.503336,2020-06-15 14:51:07.503336,9-UT,68,109,NULL,1
629,Ring of Abyss,[Blood Scattering Blade] Increases DMG by 50% and reduces M.Block of affected enemies by 200.,T10,,2020-06-15 14:51:13.5473,2020-06-15 14:51:13.5473,9-UT,68,109,NULL,2
630,Enlightening Candlelight,"[Red Moon Blade] Gains immunity to CC for the duration of the skill. At the beginning of battle, increases DMG by 70% for 5 times.",T10,,2020-06-15 14:51:19.378558,2020-06-15 14:51:19.378558,9-UT,68,109,NULL,3
631,Demonic Eight Trigrams,[Cold-Blooded Witch] Increases ATK boost by 50% and DMG Boost against Non-Hero enemies by an additional 0.6% per stacks.,T10,,2020-06-15 14:51:26.303031,2020-06-15 14:51:26.303031,9-UT,68,109,NULL,4
632,Liberation of Curses,"[Curse of Petrification] Increases the number of targets by 1, and for 10 sec, reduces the target's M.Dodge by 120.",T10,,2020-06-15 14:51:56.837552,2020-06-15 14:51:56.837552,9-UT,69,109,NULL,1
633,Ancient Demon's Heart,[Curse of Time] Additionally increases Cooldown by 0.7 sec and reduces M.DEF of the target by 10% for 10 sec.,T10,,2020-06-15 14:52:02.11715,2020-06-15 14:52:02.11715,9-UT,69,109,NULL,2
634,The Jar of Curses,"[Curse of Pain] Increases DMG by 20%, and continuous DMG becomes irremovable.",T10,,2020-06-15 14:52:07.380557,2020-06-15 14:52:07.380557,9-UT,69,109,NULL,3
635,Primal Curse,"[The Vessel of Curses] Upon gaining the Vessel of Curses, reduces self's Cooldown of all skills by 12% and increases All DEF by 50% for 5 sec. The DEF Boost effect is irremovable.",T10,,2020-06-15 14:52:12.560838,2020-06-15 14:52:12.560838,9-UT,69,109,NULL,4
636,Flower of Life,"[Green Nature's Melody] Increases Heal Rate by 50%, and for 8 sec, increases the target's CC Resist by 100.",T10,,2020-06-15 14:52:21.878226,2020-06-15 14:52:21.878226,9-UT,70,109,NULL,1
637,Windy Flower,[Blue Wind's Song] Increases ACC by 250 for 8 sec and recovers 160 MP every time an ally uses a skill.,T10,,2020-06-15 14:52:27.105423,2020-06-15 14:52:27.105423,9-UT,70,109,NULL,2
638,Fairy's Crown,"[Dance of Red Passion] Upon activation, enemies are inflicted with Silence for 2 sec, and all allies' Crit DMG is increased by 20% for the duration of skill.",T10,,2020-06-15 14:52:32.193424,2020-06-15 14:52:32.193424,9-UT,70,109,NULL,3
639,Dream of Mira,Increases own ATK by 20% and ATK Spd by 200 for the duration of [Trance].,T10,,2020-06-15 14:52:37.2461,2020-06-15 14:52:37.2461,9-UT,70,109,NULL,4
640,Jewel of Amplification,"[Lightning Strike!] Extends the duration of electric field by 1 sec, and upon each hit, increases own ATK Spd by 10 for 5 sec. This effect can be stacked up to max 30 times.",T10,,2020-06-15 14:52:45.767821,2020-06-15 14:52:45.767821,9-UT,71,109,NULL,1
641,Lightning Tent,[Power of Lightning!] Changes the effect irremovable and increases the chance to trigger an additional damage by 10% additionally.,T10,,2020-06-15 14:52:51.176922,2020-06-15 14:52:51.176922,9-UT,71,109,NULL,2
642,Heart of Baikal,"[Electric Explosion!] When attacking enemy inflicted by Shock, enemy takes 100% of ATK as extra M.DMG and target's M.DEF and P.DEF is reduced by 10% for 5 sec.",T10,,2020-06-15 14:52:56.330362,2020-06-15 14:52:56.330362,9-UT,71,109,NULL,3
643,Lightning Gloves,"[Shock] Enemies under [Shock] take 100% increased M.DMG, and normal attacks have 10% chance to inflict 1 stack of Electricity to the enemy. This effect also applies to enemies under [Shock].",T10,,2020-06-15 14:53:02.176018,2020-06-15 14:53:02.176018,9-UT,71,109,NULL,4
644,Shuti Tribe Advertising Poster,"[BOOM! Here Goes!] The Block Chance Reduction effect becomes fixed to 0. After using the Skill, increases Crit DMG of 4 allies by 20% for 10 sec.",T10,,2020-06-15 14:53:10.57477,2020-06-15 14:53:10.57477,9-UT,72,109,NULL,1
645,Emergency Snack,"[Protection! Was dat Lucky Stone?] Reduces Cooldown by 6 sec, and once Taily fully charges energy, heals own HP equal to 10% of Max HP.",T10,,2020-06-15 14:53:17.784309,2020-06-15 14:53:17.784309,9-UT,72,109,NULL,2
646,Fuzzy Jumbly Book,[Charge! Knight Commander Power!] Every hit besides the final blow inflicts Stun on the enemy for 2 sec. The final blow increases All DMG the target takes by an additional 0.5% per stack of [Power of da Shuti Tribe].,T10,,2020-06-15 14:53:23.750855,2020-06-15 14:53:23.750855,9-UT,72,109,NULL,3
647,Best Knight Medal,[Blessing of da Shuti Tribe!] Each hit reduces the target's Heal Rate by 0.5% and DEF Penetration by 10. This effect can be stacked up to max 25 times and is irremovable.,T10,,2020-06-15 14:53:28.866349,2020-06-15 14:53:28.866349,9-UT,72,109,NULL,4
648,Copied Codex of Stealth,"[Target Sighted] Increases DMG by 50%, and after use, recovers Mana by 400.",T10,,2020-06-15 14:53:38.574114,2020-06-15 14:53:38.574114,9-UT,73,109,NULL,1
649,Laughing Mask All-round Belt,[Blade Tornado] Increases DMG by 20% and reduces Cooldown by 8% upon a Crit Hit.,T10,,2020-06-15 14:53:43.531241,2020-06-15 14:53:43.531241,9-UT,73,109,NULL,2
650,Dagger of Silence,"[Whisper of Death] DMG is increased by 20% and upon use, immediately gains Stealth. If used in Stealth mode, ATK is increased by 20% for 10 sec.",T10,,2020-06-15 14:53:49.21715,2020-06-15 14:53:49.21715,9-UT,73,109,NULL,3
651,Needle of Silence,"[Silent Ambush] Upon activation, recovers own Mana by 100 while reducing the target's Mana by 200.",T10,,2020-06-15 14:53:54.620788,2020-06-15 14:53:54.620788,9-UT,73,109,NULL,4
652,Fur Decoration of Sable,"[Final Crash] Dispels all negative effects from self, and upon each hit, has an 8% chance to remove all positive effects from the target.",T10,,2020-06-15 14:54:05.80711,2020-06-15 14:54:05.80711,9-UT,74,109,NULL,1
653,God of Lightning's Necklace,"[God of Lightning] ATK Spd is increased by 250 for the duration of skill, and the activation chance of 'For Jane' is increased by an additional 8%.",T10,,2020-06-15 14:54:09.449317,2020-06-15 14:54:30.123244,9-UT,74,109,NULL,2
654,Essence of Red Lightning,"[Lightning Explosion] Skill cooldown is reduced by 30% and upon attack, deals 40% of ATK as extra M.DMG.",T10,,2020-06-15 14:54:47.697837,2020-06-15 14:54:47.697837,9-UT,74,109,NULL,3
655,Another Funeral Doll,[For Jane] Increases activation chance by 20% and own ATK Spd by 350 for 30 sec at the beginning of every battle.,T10,,2020-06-15 14:54:53.28342,2020-06-15 14:54:53.28342,9-UT,74,109,NULL,4
656,Guild Code of Conduct,"[This Will Hurt A Little!] increases DMG by 50%, and increases DMG to Bosses by 2% for 30 sec upon Critical Hit. This effect stacks up to max 10 times.",T10,,2020-06-15 14:55:01.856387,2020-06-15 14:55:01.856387,9-UT,75,109,NULL,1
657,Pen Point of Firm Will,[Let Me Help You] Reduces Mana Cost by 1 and increases skill duration by 1.6 sec.,T10,,2020-06-15 14:55:06.613093,2020-06-15 14:55:06.613093,9-UT,75,109,NULL,2
658,Seal of Guild Manager,"[Get out of my sight!] DMG is increased by 20% and per each enemy hit, cooldown is reduced by 10%.",T10,,2020-06-15 14:55:11.756867,2020-06-15 14:55:11.756867,9-UT,75,109,NULL,3
659,Guild Accounts Report,"[Top Financier's Knowledge] Increases ATK boost by 50%. Upon gaining Top Financier's Knowledge, increases Crit DMG of all allies by 20% for 10 sec.",T10,,2020-06-15 14:55:18.643747,2020-06-15 14:55:18.643747,9-UT,75,109,NULL,4
660,Yummy Memory,"[Meal Time!!] Increases DMG by 50%, and makes the target unable to recover Mana for 1 sec.",T10,,2020-06-15 14:55:25.906463,2020-06-15 14:55:25.906463,9-UT,76,109,NULL,1
661,Rampaging Beast's Claw,[I'll Slice You Up!] Reduces Cooldown by 30% and adds 8% M.DEF reduction.,T10,,2020-06-15 14:55:32.455025,2020-06-15 14:55:32.455025,9-UT,76,109,NULL,2
662,Soul of a Giant Demon,"[I'll rip you to pieces!!] Gain immunity to CC during skill activation and upon every use, DMG is increased by 4%. This effect is stacked max 10 times.",T10,,2020-06-15 14:55:37.310937,2020-06-15 14:55:37.310937,9-UT,76,109,NULL,3
663,Symbol of Gluttony,"[Yummy Souls!] Upon gaining a Soul, increases Mana Recovery by 100. Each soul stacks grant 70 CC ACC.",T10,,2020-06-15 14:55:44.098384,2020-06-15 14:55:44.098384,9-UT,76,109,NULL,4
664,Astral Orb,[Orbs of Darkness] Increases DMG by 20% and inflicts Stun on the hit enemy for 1 sec.,T10,,2020-06-15 14:55:53.31421,2020-06-15 14:55:53.31421,9-UT,77,109,NULL,1
665,Blood Moon Amulet,[Crest of Extortion] Reduces Cooldown by 7 sec. [Crest Bestowal] Changes the number of targets to 4 and increases the duration of the effect by 2 sec.,T10,,2020-06-15 14:55:59.779899,2020-06-15 14:55:59.779899,9-UT,77,109,NULL,2
666,Puppet Doll,"[Blood Moon] Recovers Mana of all allies by 100 every sec for the duration of Skill, and changes Heal Rate Reduction effect inflicted upon hit enemy to 80%.",T10,,2020-06-15 14:56:05.036477,2020-06-15 14:56:05.036477,9-UT,77,109,NULL,3
667,Portrait of an Unknown Girl,"[Darkness Awakened] Increases the duration by 2 sec, and changes the duration in which [Darkness] stacks cannot be gained upon receiving fatal DMG to 5 sec.",T10,,2020-06-15 14:56:10.51687,2020-06-15 14:56:10.51687,9-UT,77,109,NULL,4
668,Talisman of Concentration,"[Focus Shot!] Increases ATK Spd by 800 for the skill's duration, and increases P.DMG target receives by 10% for 10 sec.",T10,,2020-06-15 14:56:19.286887,2020-06-15 14:56:19.286887,9-UT,78,109,NULL,1
669,Giant Arrow of Sudden Death,[Wipeout!] Increases DMG by 20% and reduces Cooldown by 12% upon a Crit Hit.,T10,,2020-06-15 14:56:25.605614,2020-06-15 14:56:25.605614,9-UT,78,109,NULL,2
670,Dragon Steak,[No Holding Back!] Reduces Mana Cost by 1 and increases DMG to Dragons by 10% for the skill's duration.,T10,,2020-06-15 14:56:31.165133,2020-06-15 14:56:31.165133,9-UT,78,109,NULL,3
671,Blazing Heart of Giant,[Dragon Slayer] Increases ATK boost by 50%. All allies deal 4% increased DMG to Dragons.,T10,,2020-06-15 14:56:35.957166,2020-06-15 14:56:35.957166,9-UT,78,109,NULL,4
672,Whisper of Night Sky,[Binding Karma] Increases DMG by 20% and grants immunity to CC for the duration of Skill.,T10,,2020-06-15 14:56:42.298945,2020-06-15 14:56:42.298945,9-UT,79,109,NULL,1
673,Foreseeing Eyes,"[Starlight Sewing] Increases shield amount by 50%, and takes 10% reduced P.DMG while shield is active.",T10,,2020-06-15 14:57:59.042217,2020-06-15 14:57:59.042217,9-UT,79,109,NULL,2
674,Beyond the Mirror,[Circle of Fate] Increases DMG by 50% and increases M.DMG the target takes by 10% for 10 sec.,T10,,2020-06-15 14:58:04.502193,2020-06-15 14:58:04.502193,9-UT,79,109,NULL,3
675,Drops of Heaven,[Blessing of Truth] Increases the max number of 'Stigma of Stars' stacks by 10 and increases DMG of normal attacks by 20%.,T10,,2020-06-15 14:58:11.023389,2020-06-15 14:58:11.023389,9-UT,79,109,NULL,4
676,Sandstorm Arrow,[Judgment of the Desert] Increases DMG by 2% upon every use. There is a 30% chance that the hit enemy is inflicted with the Mark of Desert. DMG increase effect can be stacked up to max 20 times.,T10,,2020-06-15 14:58:21.460655,2020-06-15 14:58:21.460655,9-UT,80,109,NULL,1
677,Sand of Mirage,"[Blessing of the Sand Spirit] Dispels negative effects from self, and recovers 80 Mana every sec while the shield is active.",T10,,2020-06-15 14:58:27.365356,2020-06-15 14:58:27.365356,9-UT,80,109,NULL,2
678,Soul of Oasis,[Doom of the Desert] Skill cooldown is decreased by 30% and effect activation chance is increased by 8%.,T10,,2020-06-15 14:58:32.700403,2020-06-15 14:58:32.700403,9-UT,80,109,NULL,3
679,"Black Cat, Hoabis","[Calling of the Guardian] Upon a Critical Hit, stuns the target for 2 sec and increases P.DMG it takes by 10% for 10 sec.",T10,,2020-06-15 14:58:37.836435,2020-06-15 14:58:37.836435,9-UT,80,109,NULL,4
680,Sharpshooter's Gloves,[Arrow Rain] Reduces Mana Cost by 1 and Cooldown by 1 sec.,T10,,2020-06-15 15:31:07.702087,2020-06-15 15:31:07.702087,9-UT,67,109,NULL,1
681,Wind Spirit Seal Stone,[Rush] Increases DMG by 20% and has a 15% chance to summon 1 Rush Arrow upon a normal attack.,T10,,2020-06-15 15:31:16.222523,2020-06-15 15:31:16.222523,9-UT,67,109,NULL,2
682,Silver Arrow,[Moonlight Flash] DMG is increased by 20% and target takes 20% additional P.DMG for 10 sec.,T10,,2020-06-15 15:31:23.275571,2020-06-15 15:31:23.275571,9-UT,67,109,NULL,3
683,Circlet of Wind,[Moonlight Arrow] Increases ATK Spd by 100 and each stack increases DMG to Non-Hero enemies by 2%.,T10,,2020-06-15 15:31:29.743497,2020-06-15 15:31:29.743497,9-UT,67,109,NULL,4
690,"Colorful Splendor, Diogemme","Increases own ATK by 12%. Normal and Skill attacks reduce the target's ATK by 12% for 5 sec. If the target is a Boss, increases All DMG it takes by 12%.",T10,,2020-07-31 18:16:42.874216,2020-07-31 18:16:42.874216,10-UW,81,210,NULL,
691,Compass of Ancient Power,[Radiance of Cimatis] Recovers 500 Mana upon use. [Dance of Luberry] Reduces Cooldown by 1 sec.,T10,,2020-07-31 18:17:08.057912,2020-07-31 18:17:08.057912,9-UT,81,109,NULL,1
692,Magnifying Glass With Ribbon,"[Splendor of Cimatis] Upon activation, creates [Splendor of Cimatis] around self for 5 sec. [Full Bloom of Luberry] Increases Heal Rate of allies within within range by 20%.",T10,,2020-07-31 18:17:19.686181,2020-07-31 18:17:19.686181,9-UT,81,109,NULL,2
693,Luminous Brooch,"[Crystal of Resonance] Reduces Cooldown by 2 sec, and the Skill dispels negative effects from self upon use.",T10,,2020-07-31 18:17:28.610127,2020-07-31 18:17:28.610127,9-UT,81,109,NULL,3
694,Lamp with Crude Handle,"[Brilliant Gemologist] Increases self's All DEF by 1% per stack, and changes the max number of stacks to 40.",T10,,2020-07-31 18:17:36.17305,2020-07-31 18:17:36.17305,9-UT,81,109,NULL,4
695,"Dream of an Artifical God, Innocentia","Increases own ATK by 10% and Heal Rate by 10%. Upon entering [Transcendant] state, changes ATK Boost to 20% and Heal Rate Boost to 20%.",T10,,2020-08-18 0:00:00,2020-08-18 0:00:00,10-UW,92,206,NULL,
696,Sweet Dreams,"[Void Whirlwind] Each hit draws the target to the front of self, and inflicts 2 [Void] stacks with a 40% chance.",T10,,2020-08-18 0:00:00,2020-08-18 0:00:00,9-UT,92,109,NULL,1
697,Present of an Intruder,"[Transcendant] Reduces Mana Cost that increases over time by 40%, and increases DMG of normal attacks by 20% for the duration.",T10,,2020-08-18 0:00:00,2020-08-18 0:00:00,9-UT,92,109,NULL,2
698,Everlasting Longing,[Void Strike] Increases DMG by 20% and changes the max number of stacks to 40.,T10,,2020-08-18 0:00:00,2020-08-18 0:00:00,9-UT,92,109,NULL,3
699,Tagalong No. XII,"[Void Frenzy] Recovers 100 mana every sec, and increases ATK by 20% for the duration of [Void Frenzy].",T10,,2020-08-18 0:00:00,2020-08-18 0:00:00,9-UT,92,109,NULL,4
700,Armor of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,1-1H,NULL,84,NULL,
701,Shield of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,2-2H,NULL,85,NULL,
702,Vest of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,3-1L,NULL,86,NULL,
703,Shoes of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,4-2L,NULL,87,NULL,
704,Robe of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,5-1I,NULL,88,NULL,
705,Hat of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,6-2I,NULL,89,NULL,
706,Ring of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,7-J,NULL,90,NULL,HP
707,Earrings of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,7-J,NULL,91,NULL,HP
708,Orb of Amplification,2 Set: Increases DMG dealt to enemies by 2%. This effect increases by 4 times in the Technomagic Kingdom. 4 Set: Increases DMG dealt to enemies by 3%. This effect increases by 4 times in the Technomagic Kingdom.,T8,Technomagic,2020-08-18 0:00:00,2020-08-18 0:00:00,8-O,NULL,94,NULL,HP
709,"Coqnuerer of Darkness, Del Terravion",Increases P.DMG the enemy with the highest ATK takes by 10% for 12 sec and own DMG dealt to enemies by 2% every 10 sec. The DMG Boost effect can be stacked up to max 6 times and is irremovable.,T10,,2020-09-22 0:00:00,2020-09-22 0:00:00,10-UW,93,214,NULL,
710,Witch Association Certificate,[Devouring Flame - Caienne] Dispels positive effects from enemies within range and additionally reduces their Heal Rate by 10% upon inflicting [Ignite].,T10,,2020-09-22 0:00:00,2020-09-22 0:00:00,9-UT,93,109,NULL,1
711,Card of Peace: Serenity,[Frost of Absolute Zero - Devion] Increases DMG by 20% and the additional DMG from [Explosive Reaction] ignores the target’s Block effects.,T10,,2020-09-22 0:00:00,2020-09-22 0:00:00,9-UT,93,109,NULL,2
712,Bracelet of Wishes,[Raging Storm - Icarus] Reduces ATK Spd of enemies within range by 300 for the duration and increases P.DMG the enemies hit with [Blazing Storm] take by 10% for 5 sec.,T10,,2020-09-22 0:00:00,2020-09-22 0:00:00,9-UT,93,109,NULL,3
713,Celestial Compass,[Quintessence of Technomagic] Increases the max number of stacks of [Explosive Reaction] by 5 and the max number of stacks of [Blazing Storm] by 1. Increases Crit DMG by 20%.,T10,,2020-09-22 0:00:00,2020-09-22 0:00:00,9-UT,93,109,NULL,4
714,"Adversary of the Goddess, Galicta","Increases DEF Penetration by 200. Upon every Skill use, consumes 20% of own current HP but increases DMG dealt to enemies by 2% for 30 sec instead. The DMG Boost effect can be stacked up to max 5 times and is irremoveable.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,10-UW,94,206,NULL,
715,Cloak of Despair,[Determined Strike] Reduces Mana Cost by 1 and increases additional P.DMG by 40% if the target is a boss.,T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,94,109,NULL,1
716,Irreversible Hatred,"[Indomitable Will] Increases the duration of [Indomitable Will] by 5 sec, and increases ATK by 12% for the duration of Skill.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,94,109,NULL,2
717,Old Mittens,"[Perish.] Reduces Cooldown by 2 sec, and each hit inflicts Stun on the target for 1 sec.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,94,109,NULL,3
718,Everlasting Protection,"[Power of Galicta] Increases CC Resist by 300, and reduces the targets DEF Penetration by 200 for the duration of [Curse of Galicta].",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,94,109,NULL,4
719,"Gateway to Purgatory, Pigritia","Increases ATK Spd by 200. Upon using [Eh, whatever. I'm gonna sleep.], Gremory heals HP euqal to 20% of her Max HP and recovers Mana by 20% over 2 sec.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,10-UW,95,208,NULL,
720,Fluffy Pillow,"[Pochi, bite them!] Increases DMG by 20%, and [Pochi's Mark] additionally reduces Heal Rate by 6%.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,95,109,NULL,1
721,Yum Yum Treats,"[Puchi, Knock them away!] Increases CC Acc by 300 for the duration of Skill, and dispels positive effects from the target.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,95,109,NULL,2
722,Carrier Cage,"[Pippi, wrap them!] Increases the duration of [Pippi's Mark] by 8 sec and M.DMG Boost effect by 1%.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,95,109,NULL,3
723,Sinful Fruit: Hot & Spicy,"[Eh, whatever. I'm gonna sleep.] Increases the DMG Reduction effect by 20% for the duration of Skill, and [Mana Charge] additionally increases Crit DMG by 4%.",T10,,2020-10-28 0:00:00,2020-10-28 0:00:00,9-UT,95,109,NULL,4
724,"Black Lunar Wing, Noctipheus","Increases ATK by 20%, and dealind DMG to an enemy increases M.DMG the target takes by 20% for 5 sec.",T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,10-UW,96,206,NULL,
725,Family Charm,[Black Moon Brand] Displels positive effects from hit targets and [Black Moon Brand] additionaly reduce Heal Rate by 20%.,T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,96,109,NULL,1
726,Black Edge Hood ,"[Black Moon Mark] Upon using this Skill, increases own ATK by 20% for 10 sec and reduces hit target's M.DEF by 30% for 10 sec.",T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,96,109,NULL,2
727,Old Pendant,[Black Moon Strike] Increases DMG by 20% and reduces Cooldown by 30%.,T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,96,109,NULL,3
728,Riheet: Reminiscent Meal,"[Otherworldly Mana] Increases DEF Penetration by 300 and when Riheet inflicts a stack of [Otherworldly Curse], Riheet increases M.DMG the target takes by 0,5% per stack of [Otherworldly Curse]. The M.DMG Boost can be stackes up to max 30 times.",T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,96,109,NULL,4
729,"Silver Lunar Wing, Clarapheon","Increases Crit Chance by 200, and at the beginning of each battle, increases DMG dealt to enemy by 6% and DMG dealt to bosses by 6% for 120 sec. This effect is irremovable.",T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,10-UW,97,208,NULL,
730,Choice From the Past,[Silver Moon Gust] Increases the duration of Stun by 2 sec and M.DMG the target takes by 12% for 10 sec.,T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,97,109,NULL,1
731,Small Happiness,[Silver Moon Mark] Disples positive effects from the target and reduces M.Crit Resistance by 200 for 10 sec.,T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,97,109,NULL,2
732,Storybook From Memories,[Silver Moon Bladestorm] Reduces Cooldown by 6 sec and increases DMG by 40% when there is 1 enemy.,T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,97,109,NULL,3
733,Ripine: Reminiscent Meal,"[Otherworldly Mana] Increases ATK Spd by 300, and at the beginning of each battle, inflicts 8 stacks of [Otherworldly Curse] to all enemies.",T10,,2020-12-21 0:00:00,2020-12-21 0:00:00,9-UT,97,109,NULL,4
